pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,baseline_large_tps,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_18,4,50,0.0,1.0,64,69.863836,,37.727876,0.54002,16,65,49,4,12,64,0.765625,0.75,0.25,3.0625,4.0625,67.244029,38.666493,1075.904464,618.663889
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_18,4,50,0.9,1.0,64,69.341013,,26.284885,0.379067,16,65,49,5,11,64,0.765625,0.6875,0.3125,3.0625,4.0625,90.04588,62.740746,1440.734075,1003.851944
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_19,2,20,0.0,1.0,64,71.454965,,55.636955,0.77863,26,64,38,9,17,52,0.730769,0.653846,0.346154,1.461538,2.461538,24.994131,17.966701,649.847403,467.134225
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_19,2,20,0.9,1.0,64,71.586937,,49.156098,0.686663,26,66,40,8,18,52,0.769231,0.692308,0.307692,1.538462,2.538462,28.68136,21.653726,745.715371,562.996864
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_19,2,50,0.0,1.0,64,70.726627,,59.903165,0.846968,24,64,40,4,20,48,0.833333,0.833333,0.166667,1.666667,2.666667,25.291691,17.960321,607.000581,431.047707
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_19,2,50,0.9,1.0,64,69.888899,,50.476303,0.722236,25,65,40,7,18,50,0.8,0.72,0.28,1.6,2.6,28.686109,21.526354,717.152713,538.158862
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_19,4,20,0.0,1.0,64,72.937381,,55.661351,0.763139,17,65,48,7,10,68,0.705882,0.588235,0.411765,2.823529,3.823529,47.211858,19.744273,802.601585,335.65264
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_19,4,20,0.9,1.0,64,71.60521,,52.216207,0.729224,15,65,50,3,12,60,0.833333,0.8,0.2,3.333333,4.333333,54.579899,26.581049,818.698478,398.715734
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_19,4,50,0.0,1.0,64,70.26347,,59.582793,0.847991,15,64,49,4,11,60,0.816667,0.733333,0.266667,3.266667,4.266667,48.961642,20.735992,734.424635,311.039876
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_19,4,50,0.9,1.0,64,70.691756,,45.146133,0.638634,18,66,48,7,11,72,0.666667,0.611111,0.388889,2.666667,3.666667,53.887428,25.50326,969.973698,459.05868
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_20,2,20,0.0,1.0,64,70.358044,,43.183574,0.613769,26,65,39,9,17,52,0.75,0.653846,0.346154,1.5,2.5,31.825351,24.755234,827.459116,643.636078
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_20,2,20,0.9,1.0,64,68.863078,,32.887703,0.477581,24,64,40,5,19,48,0.833333,0.791667,0.208333,1.666667,2.666667,43.39875,36.416483,1041.570002,873.995585
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_20,2,50,0.0,1.0,64,71.190858,,45.125657,0.633869,25,65,40,7,18,50,0.8,0.72,0.28,1.6,2.6,31.560621,24.762968,789.015533,619.074197
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_20,2,50,0.9,1.0,64,71.165178,,32.368252,0.454833,27,66,39,10,17,54,0.722222,0.62963,0.37037,1.444444,2.444444,40.650469,33.586049,1097.56265,906.823334
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_20,4,20,0.0,1.0,64,70.804319,,40.883964,0.577422,18,65,47,8,10,72,0.652778,0.555556,0.444444,2.611111,3.611111,57.258522,29.330832,1030.653387,527.954973
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_20,4,20,0.9,1.0,64,69.762047,,32.541791,0.466468,16,65,49,5,11,64,0.765625,0.6875,0.3125,3.0625,4.0625,75.524201,47.493703,1208.387209,759.899256
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_20,4,50,0.0,1.0,64,72.844591,,44.236824,0.607277,17,67,50,7,10,68,0.735294,0.588235,0.411765,2.941176,3.941176,57.516818,29.76613,977.785906,506.024209
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,summarization,summarization_20,4,50,0.9,1.0,64,71.854646,,33.419066,0.465093,16,66,50,5,11,64,0.78125,0.6875,0.3125,3.125,4.125,74.72761,46.893363,1195.641764,750.293808
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_21,2,20,0.0,1.0,64,70.778332,,67.190008,0.949302,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,23.936243,16.82963,550.533598,387.081498
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_21,2,20,0.9,1.0,64,70.270487,,60.431388,0.859982,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,25.637232,18.593435,615.293572,446.242446
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_21,2,50,0.0,1.0,64,71.300056,,68.272001,0.957531,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,23.569665,16.540558,542.102305,380.432839
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_21,2,50,0.9,1.0,64,71.051718,,65.375015,0.920105,22,66,44,0,22,44,1.0,1.0,0.0,2,3,25.895696,18.726469,569.705315,411.982311
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_21,4,20,0.0,1.0,64,71.405972,,72.053616,1.00907,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,44.862509,17.724509,628.075131,248.143132
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_21,4,20,0.9,1.0,64,73.167962,,63.050247,0.861719,15,68,53,4,11,60,0.883333,0.733333,0.266667,3.533333,4.533333,48.518019,21.454765,727.770288,321.821476
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_21,4,50,0.0,1.0,64,74.878338,,69.146399,0.92345,15,68,53,4,11,60,0.883333,0.733333,0.266667,3.533333,4.533333,45.437153,18.194875,681.557297,272.923132
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_21,4,50,0.9,1.0,64,71.305591,,55.920118,0.784232,17,67,50,6,11,68,0.735294,0.647059,0.352941,2.941176,3.941176,47.957001,20.736432,815.269023,352.51934
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_22,2,20,0.0,1.0,64,72.573262,,69.509291,0.957781,23,66,43,3,20,46,0.934783,0.869565,0.130435,1.869565,2.869565,23.566846,16.415874,542.037464,377.565102
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_22,2,20,0.9,1.0,64,70.510735,,62.080327,0.880438,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,25.032049,17.990156,600.769171,431.763735
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_22,2,50,0.0,1.0,64,72.179425,,70.066473,0.970726,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,23.457274,16.230158,539.517299,373.293635
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_22,2,50,0.9,1.0,64,71.024446,,67.106311,0.944834,22,66,44,0,22,44,1.0,1.0,0.0,2,3,25.340327,18.111923,557.487202,398.462312
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_22,4,20,0.0,1.0,64,70.3289,,53.073156,0.754642,19,65,46,8,11,76,0.605263,0.578947,0.421053,2.421053,3.421053,45.328202,17.415976,861.235842,330.903536
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_22,4,20,0.9,1.0,64,70.516662,,49.978668,0.70875,19,65,46,8,11,76,0.605263,0.578947,0.421053,2.421053,3.421053,46.965506,19.815264,892.344609,376.490025
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_22,4,50,0.0,1.0,64,71.907642,,54.537743,0.758442,19,65,46,8,11,76,0.605263,0.578947,0.421053,2.421053,3.421053,44.14492,16.949385,838.753487,322.038316
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_22,4,50,0.9,1.0,64,69.781989,,50.013797,0.716715,19,65,46,8,11,76,0.605263,0.578947,0.421053,2.421053,3.421053,47.052571,19.702189,893.99885,374.341596
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_23,2,20,0.0,1.0,64,71.916295,,64.899891,0.902437,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,24.04911,17.069664,577.178635,409.671935
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_23,2,20,0.9,1.0,64,68.770028,,55.738713,0.810509,24,64,40,6,18,48,0.833333,0.75,0.25,1.666667,2.666667,26.734694,19.759885,641.632646,474.237246
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_23,2,50,0.0,1.0,64,71.717527,,66.378324,0.925552,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,24.527832,17.362069,564.140131,399.327582
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_23,2,50,0.9,1.0,64,68.953134,,57.503641,0.833953,24,65,41,4,20,48,0.854167,0.833333,0.166667,1.708333,2.708333,26.329738,19.501877,631.913712,468.045036
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_23,4,20,0.0,1.0,64,73.70297,,67.870426,0.920864,15,68,53,3,12,60,0.883333,0.8,0.2,3.533333,4.533333,46.278351,18.65593,694.175269,279.838951
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_23,4,20,0.9,1.0,64,73.123028,,59.837948,0.818319,15,67,52,4,11,60,0.866667,0.733333,0.266667,3.466667,4.466667,50.033112,22.738036,750.496679,341.070545
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_23,4,50,0.0,1.0,64,70.727422,,68.531154,0.968947,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,46.790779,19.02399,655.070904,266.335857
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_23,4,50,0.9,1.0,64,70.793891,,57.900413,0.817873,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,50.963223,23.111336,764.448342,346.670038
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_24,2,20,0.0,1.0,64,69.495267,,71.049258,1.022361,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,23.416002,16.278827,515.152036,358.134193
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_24,2,20,0.9,1.0,64,70.561209,,59.486845,0.843053,25,66,41,6,19,50,0.82,0.76,0.24,1.64,2.64,25.014313,18.069289,625.357827,451.73222
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_24,2,50,0.0,1.0,64,70.900819,,71.205478,1.004297,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,23.321728,16.281951,513.078015,358.202923
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_24,2,50,0.9,1.0,64,68.557491,,64.339321,0.938473,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,25.556881,18.388917,562.251374,404.556183
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_24,4,20,0.0,1.0,64,71.099262,,66.975958,0.942006,15,65,50,4,11,60,0.833333,0.733333,0.266667,3.333333,4.333333,45.282433,17.56303,679.236495,263.445454
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_24,4,20,0.9,1.0,64,73.440552,,53.906559,0.734016,18,68,50,7,11,72,0.694444,0.611111,0.388889,2.777778,3.777778,47.847568,20.413677,861.256222,367.446183
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_24,4,50,0.0,1.0,64,71.393722,,52.260809,0.732008,20,66,46,11,9,80,0.575,0.45,0.55,2.3,3.3,44.424682,17.036271,888.493639,340.725419
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_24,4,50,0.9,1.0,64,68.733267,,54.652238,0.795135,17,64,47,8,9,68,0.691176,0.529412,0.470588,2.764706,3.764706,46.994018,20.108817,798.898306,341.849882
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_25,2,20,0.0,1.0,64,71.084873,,63.536791,0.893816,25,65,40,6,19,50,0.8,0.76,0.24,1.6,2.6,23.319855,16.344982,582.996365,408.624558
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_25,2,20,0.9,1.0,64,70.18715,,58.003048,0.826406,25,65,40,7,18,50,0.8,0.72,0.28,1.6,2.6,25.173007,18.374697,629.325181,459.367429
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_25,2,50,0.0,1.0,64,70.882889,,69.543096,0.981099,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,23.879386,16.679123,525.346497,366.940714
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_25,2,50,0.9,1.0,64,68.418946,,62.280248,0.910278,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,26.268411,19.126195,577.905046,420.776288
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_25,4,20,0.0,1.0,64,72.773532,,71.8664,0.987535,14,66,52,2,12,56,0.928571,0.857143,0.142857,3.714286,4.714286,45.604621,18.102707,638.46469,253.437896
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_25,4,20,0.9,1.0,64,68.60042,,58.44182,0.851916,15,64,49,4,11,60,0.816667,0.733333,0.266667,3.266667,4.266667,49.448937,21.640177,741.73406,324.602657
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_25,4,50,0.0,1.0,64,72.978817,,67.680045,0.927393,15,67,52,3,12,60,0.866667,0.8,0.2,3.466667,4.466667,45.981291,18.042196,689.719371,270.632935
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_25,4,50,0.9,1.0,64,73.000609,,66.464108,0.91046,14,68,54,1,13,56,0.964286,0.928571,0.071429,3.857143,4.857143,49.463025,21.681518,692.482355,303.541258
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_26,2,20,0.0,1.0,64,71.418994,,69.460279,0.972574,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,23.206786,16.213729,533.756074,372.915763
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_26,2,20,0.9,1.0,64,70.448507,,62.896928,0.892807,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,25.703405,18.588895,591.178325,427.544588
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_26,2,50,0.0,1.0,64,69.878753,,68.212872,0.97616,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,23.346643,16.181887,536.972783,372.183401
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_26,2,50,0.9,1.0,64,68.755315,,59.743368,0.868927,24,64,40,4,20,48,0.833333,0.833333,0.166667,1.666667,2.666667,25.162859,18.205368,603.90862,436.928826
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_26,4,20,0.0,1.0,64,74.326179,,66.266236,0.89156,16,68,52,4,12,64,0.8125,0.75,0.25,3.25,4.25,44.900018,17.424546,718.400295,278.792741
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_26,4,20,0.9,1.0,64,69.932425,,55.198941,0.789318,17,65,48,6,11,68,0.705882,0.647059,0.352941,2.823529,3.823529,47.354187,20.163105,805.021177,342.772791
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_26,4,50,0.0,1.0,64,73.000422,,68.036875,0.932007,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,45.298694,17.511614,679.480413,262.674206
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_26,4,50,0.9,1.0,64,69.080139,,54.345152,0.786697,17,64,47,7,10,68,0.691176,0.588235,0.411765,2.764706,3.764706,47.423051,20.083211,806.191866,341.414587
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_27,2,20,0.0,1.0,64,71.324723,,63.988774,0.897147,24,65,41,4,20,48,0.854167,0.833333,0.166667,1.708333,2.708333,24.072956,16.921764,577.750945,406.122333
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_27,2,20,0.9,1.0,64,70.728024,,61.424197,0.868456,23,66,43,3,20,46,0.934783,0.869565,0.130435,1.869565,2.869565,26.231708,19.160464,603.329285,440.690671
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_27,2,50,0.0,1.0,64,71.24988,,67.888432,0.952822,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,23.73331,16.627925,545.866119,382.442274
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_27,2,50,0.9,1.0,64,68.921294,,56.039836,0.813099,25,64,39,6,19,50,0.78,0.76,0.24,1.56,2.56,25.605079,18.828038,640.126986,470.700955
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_27,4,20,0.0,1.0,64,72.161918,,65.657888,0.909869,15,65,50,3,12,60,0.833333,0.8,0.2,3.333333,4.333333,45.828186,18.321909,687.422784,274.828634
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_27,4,20,0.9,1.0,64,72.470093,,55.074959,0.759968,17,68,51,7,10,68,0.75,0.588235,0.411765,3,4,49.058287,21.697796,833.990883,368.862531
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_27,4,50,0.0,1.0,64,73.690753,,68.915632,0.935201,15,68,53,4,11,60,0.883333,0.733333,0.266667,3.533333,4.533333,45.726289,18.158482,685.894339,272.377225
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_27,4,50,0.9,1.0,64,70.492484,,55.615762,0.78896,16,65,49,6,10,64,0.765625,0.625,0.375,3.0625,4.0625,49.344154,21.839382,789.506463,349.430111
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_28,2,20,0.0,1.0,64,70.224122,,72.708629,1.03538,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,22.939711,15.829481,504.673648,348.248583
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_28,2,20,0.9,1.0,64,71.060481,,68.1625,0.959218,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,24.548393,17.511309,540.064639,385.248809
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_28,2,50,0.0,1.0,64,72.807684,,67.575867,0.928142,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,23.217231,16.15946,557.213555,387.827047
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_28,2,50,0.9,1.0,64,68.144111,,62.132434,0.91178,24,64,40,4,20,48,0.833333,0.833333,0.166667,1.666667,2.666667,24.313096,17.358017,583.514307,416.592414
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_28,4,20,0.0,1.0,64,74.073325,,71.124259,0.960187,15,68,53,2,13,60,0.883333,0.866667,0.133333,3.533333,4.533333,44.804089,17.060244,672.061329,255.903655
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_28,4,20,0.9,1.0,64,68.819805,,66.322941,0.963719,14,64,50,3,11,56,0.892857,0.785714,0.214286,3.571429,4.571429,47.382757,19.618707,663.358593,274.661899
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_28,4,50,0.0,1.0,64,70.335905,,71.596879,1.017928,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,44.813945,17.165209,627.39523,240.312921
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_28,4,50,0.9,1.0,64,69.53091,,72.038087,1.036058,13,64,51,1,12,52,0.980769,0.923077,0.076923,3.923077,4.923077,46.933639,19.471693,610.137311,253.132014
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_29,2,20,0.0,1.0,64,71.44732,,69.553298,0.973491,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,23.208911,16.125255,533.804946,370.880872
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_29,2,20,0.9,1.0,64,69.45709,,66.840354,0.962326,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,24.687633,17.576477,543.127922,386.68249
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_29,2,50,0.0,1.0,64,71.362894,,69.447454,0.973159,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,23.270151,16.136098,535.213476,371.130264
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_29,2,50,0.9,1.0,64,68.830626,,61.990488,0.900624,24,64,40,5,19,48,0.833333,0.791667,0.208333,1.666667,2.666667,24.284161,17.46238,582.819854,419.097113
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_29,4,20,0.0,1.0,64,70.06886,,71.723718,1.023618,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,44.765872,17.119006,626.722205,239.666087
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_29,4,20,0.9,1.0,64,72.967641,,61.192232,0.838621,16,67,51,5,11,64,0.796875,0.6875,0.3125,3.1875,4.1875,47.017376,19.558255,752.278023,312.932078
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_29,4,50,0.0,1.0,64,74.349486,,62.986753,0.847171,17,68,51,6,11,68,0.75,0.647059,0.352941,3,4,44.632546,17.049295,758.753276,289.838012
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_29,4,50,0.9,1.0,64,68.01384,,65.606103,0.964599,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,47.76964,20.039297,668.774957,280.550162
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_30,2,20,0.0,1.0,64,72.498678,,65.157115,0.898735,25,66,41,5,20,50,0.82,0.8,0.2,1.64,2.64,23.086985,16.178099,577.174615,404.452464
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_30,2,20,0.9,1.0,64,69.781844,,60.266662,0.863644,24,64,40,7,17,48,0.833333,0.708333,0.291667,1.666667,2.666667,24.859369,18.06735,596.624862,433.6164
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_30,2,50,0.0,1.0,64,72.627985,,73.213031,1.008055,22,66,44,0,22,44,1.0,1.0,0.0,2,3,23.440906,16.272686,515.699929,357.999085
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_30,2,50,0.9,1.0,64,70.205986,,58.665652,0.835622,25,65,40,6,19,50,0.8,0.76,0.24,1.6,2.6,24.993308,18.060405,624.832707,451.510136
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_30,4,20,0.0,1.0,64,70.020007,,65.040439,0.928884,15,64,49,4,11,60,0.816667,0.733333,0.266667,3.266667,4.266667,45.804816,17.876088,687.072234,268.141325
